aid	chr1	coord1	strand1	chr2	coord2	strand2	extra
r1202	8	99999	+	8	100000	-	aid=r1202;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1203	8	149999	+	8	150000	-	aid=r1203;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1204	8	199999	+	8	200000	-	aid=r1204;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1205	8	225531	+	8	225532	-	aid=r1205;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1206	8	3821842	+	8	3821843	-	aid=r1206;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1207	8	3849999	+	8	3850000	-	aid=r1207;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1208	8	4299999	+	8	4300000	-	aid=r1208;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1209	8	4335241	+	8	4335242	-	aid=r1209;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1210	8	7299999	+	8	7300000	-	aid=r1210;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1211	8	7300934	+	8	7300935	-	aid=r1211;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1212	8	7499999	+	8	7500000	-	aid=r1212;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1213	8	7599999	+	8	7600000	-	aid=r1213;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1214	8	7899999	+	8	7900000	-	aid=r1214;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1215	8	7949999	+	8	7950000	-	aid=r1215;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1216	8	8049999	+	8	8050000	-	aid=r1216;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1217	8	8099999	+	8	8100000	-	aid=r1217;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1218	8	12099999	+	8	12100000	-	aid=r1218;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1219	8	12149999	+	8	12150000	-	aid=r1219;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1220	8	16549426	+	8	16549427	-	aid=r1220;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1221	8	16549572	+	8	16549573	-	aid=r1221;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1222	8	16549774	+	8	16549775	-	aid=r1222;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1223	8	16549842	+	8	16549843	-	aid=r1223;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1224	8	16549999	+	8	16550000	-	aid=r1224;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1225	8	16550499	+	8	16550500	-	aid=r1225;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1226	8	16551861	+	8	16551862	-	aid=r1226;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1227	8	17149999	+	8	17150000	-	aid=r1227;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1228	8	17199999	+	8	17200000	-	aid=r1228;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1229	8	17249999	+	8	17250000	-	aid=r1229;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1230	8	17349999	+	8	17350000	-	aid=r1230;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1231	8	17399999	+	8	17400000	-	aid=r1231;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1232	8	17449999	+	8	17450000	-	aid=r1232;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1233	8	17499999	+	8	17500000	-	aid=r1233;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1234	8	17549999	+	8	17550000	-	aid=r1234;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1235	8	17599999	+	8	17600000	-	aid=r1235;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1236	8	17644259	+	8	17644260	-	aid=r1236;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1237	8	17799450	+	8	17799451	-	aid=r1237;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1238	8	17800099	+	8	17800100	-	aid=r1238;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1239	8	17800300	+	8	17800301	-	aid=r1239;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1240	8	17800617	+	8	17800618	-	aid=r1240;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1241	8	17800700	+	8	17800701	-	aid=r1241;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1242	8	17800927	+	8	17800928	-	aid=r1242;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1243	8	17801063	+	8	17801064	-	aid=r1243;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1244	8	17801579	+	8	17801580	-	aid=r1244;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1245	8	18249999	+	8	18250000	-	aid=r1245;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1246	8	18259764	+	8	18259765	-	aid=r1246;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1247	8	18270026	+	8	18270027	-	aid=r1247;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1248	8	18274307	+	8	18274308	-	aid=r1248;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1249	8	18332740	+	8	18332741	-	aid=r1249;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1250	8	18349999	+	8	18350000	-	aid=r1250;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1251	8	18479459	+	8	18479460	-	aid=r1251;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1252	8	18483655	+	8	18483656	-	aid=r1252;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1253	8	18578706	+	8	18578707	-	aid=r1253;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1254	8	18599999	+	8	18600000	-	aid=r1254;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1255	8	18649999	+	8	18650000	-	aid=r1255;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1256	8	18680261	+	8	18680262	-	aid=r1256;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1257	8	18699217	+	8	18699218	-	aid=r1257;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1258	8	18699999	+	8	18700000	-	aid=r1258;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1259	8	20049999	+	8	20050000	-	aid=r1259;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1260	8	20065387	+	8	20065388	-	aid=r1260;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1261	8	20066802	+	8	20066803	-	aid=r1261;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1262	8	20067326	+	8	20067327	-	aid=r1262;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1263	8	20299999	+	8	20300000	-	aid=r1263;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1264	8	20317117	+	8	20317118	-	aid=r1264;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1265	8	21699999	+	8	21700000	-	aid=r1265;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1266	8	21709679	+	8	21709680	-	aid=r1266;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1267	8	22499999	+	8	22500000	-	aid=r1267;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1268	8	22505103	+	8	22505104	-	aid=r1268;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1269	8	24010321	+	8	24010322	-	aid=r1269;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1270	8	24011797	+	8	24011798	-	aid=r1270;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1271	8	34649999	+	8	34650000	-	aid=r1271;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1272	8	34699999	+	8	34700000	-	aid=r1272;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1273	8	37689081	+	8	37689082	-	aid=r1273;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1274	8	37689159	+	8	37689160	-	aid=r1274;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1275	8	37698594	+	8	37698595	-	aid=r1275;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1276	8	37699999	+	8	37700000	-	aid=r1276;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1277	8	49001749	+	8	49001750	-	aid=r1277;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1278	8	49002357	+	8	49002358	-	aid=r1278;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1279	8	49555227	+	8	49555228	-	aid=r1279;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1280	8	49556359	+	8	49556360	-	aid=r1280;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1281	8	49556429	+	8	49556430	-	aid=r1281;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1282	8	49557422	+	8	49557423	-	aid=r1282;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1283	8	53599999	+	8	53600000	-	aid=r1283;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1284	8	54348155	+	8	54348156	-	aid=r1284;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1285	8	54348678	+	8	54348679	-	aid=r1285;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1286	8	54349999	+	8	54350000	-	aid=r1286;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1287	8	54351650	+	8	54351651	-	aid=r1287;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1288	8	54354586	+	8	54354587	-	aid=r1288;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1289	8	54357292	+	8	54357293	-	aid=r1289;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1290	8	54649999	+	8	54650000	-	aid=r1290;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1291	8	54666555	+	8	54666556	-	aid=r1291;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1292	8	54674888	+	8	54674889	-	aid=r1292;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1293	8	54681271	+	8	54681272	-	aid=r1293;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1294	8	54899249	+	8	54899250	-	aid=r1294;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1295	8	54899999	+	8	54900000	-	aid=r1295;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1296	8	54919788	+	8	54919789	-	aid=r1296;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1297	8	54929650	+	8	54929651	-	aid=r1297;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1298	8	54938500	+	8	54938501	-	aid=r1298;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1299	8	54949999	+	8	54950000	-	aid=r1299;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1300	8	55099999	+	8	55100000	-	aid=r1300;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1301	8	55120676	+	8	55120677	-	aid=r1301;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1302	8	55149999	+	8	55150000	-	aid=r1302;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1303	8	55152384	+	8	55152385	-	aid=r1303;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1304	8	58390181	+	8	58390182	-	aid=r1304;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1305	8	58399999	+	8	58400000	-	aid=r1305;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1306	8	58447567	+	8	58447568	-	aid=r1306;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1307	8	58449999	+	8	58450000	-	aid=r1307;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1308	8	58474046	+	8	58474047	-	aid=r1308;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1309	8	58475415	+	8	58475416	-	aid=r1309;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1310	8	58491142	+	8	58491143	-	aid=r1310;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1311	8	58669260	+	8	58669261	-	aid=r1311;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1312	8	58669395	+	8	58669396	-	aid=r1312;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1313	8	58699999	+	8	58700000	-	aid=r1313;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1314	8	58709266	+	8	58709267	-	aid=r1314;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1315	8	58753604	+	8	58753605	-	aid=r1315;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1316	8	58755126	+	8	58755127	-	aid=r1316;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1317	8	58790176	+	8	58790177	-	aid=r1317;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1318	8	58799999	+	8	58800000	-	aid=r1318;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1319	8	58999999	+	8	59000000	-	aid=r1319;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1320	8	59015526	+	8	59015527	-	aid=r1320;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1321	8	59049355	+	8	59049356	-	aid=r1321;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1322	8	59049999	+	8	59050000	-	aid=r1322;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1323	8	59255781	+	8	59255782	-	aid=r1323;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1324	8	59255915	+	8	59255916	-	aid=r1324;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1325	8	59269689	+	8	59269690	-	aid=r1325;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1326	8	59302493	+	8	59302494	-	aid=r1326;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1327	8	59316886	+	8	59316887	-	aid=r1327;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1328	8	59316964	+	8	59316965	-	aid=r1328;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1329	8	59349999	+	8	59350000	-	aid=r1329;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1330	8	59366728	+	8	59366729	-	aid=r1330;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1331	8	59430698	+	8	59430699	-	aid=r1331;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1332	8	59449999	+	8	59450000	-	aid=r1332;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1333	8	61199999	+	8	61200000	-	aid=r1333;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1334	8	61249999	+	8	61250000	-	aid=r1334;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1335	8	61799999	+	8	61800000	-	aid=r1335;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1336	8	61821803	+	8	61821804	-	aid=r1336;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1337	8	61823063	+	8	61823064	-	aid=r1337;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1338	8	61826473	+	8	61826474	-	aid=r1338;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1339	8	61827346	+	8	61827347	-	aid=r1339;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1340	8	61827770	+	8	61827771	-	aid=r1340;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1341	8	61828104	+	8	61828105	-	aid=r1341;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1342	8	61849999	+	8	61850000	-	aid=r1342;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1343	8	61860315	+	8	61860316	-	aid=r1343;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1344	8	62196452	+	8	62196453	-	aid=r1344;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1345	8	62199999	+	8	62200000	-	aid=r1345;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1346	8	66949999	+	8	66950000	-	aid=r1346;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1347	8	66980141	+	8	66980142	-	aid=r1347;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1348	8	66983577	+	8	66983578	-	aid=r1348;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1349	8	66988029	+	8	66988030	-	aid=r1349;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1350	8	66999999	+	8	67000000	-	aid=r1350;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1351	8	67539983	+	8	67539984	-	aid=r1351;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1352	8	67549999	+	8	67550000	-	aid=r1352;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1353	8	67553000	+	8	67553001	-	aid=r1353;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1354	8	68699999	+	8	68700000	-	aid=r1354;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1355	8	68723972	+	8	68723973	-	aid=r1355;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1356	8	75499999	+	8	75500000	-	aid=r1356;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1357	8	76462294	+	8	76462295	-	aid=r1357;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1358	8	76462685	+	8	76462686	-	aid=r1358;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1359	8	77099999	+	8	77100000	-	aid=r1359;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1360	8	77174999	+	8	77175000	-	aid=r1360;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1361	8	78474119	+	8	78474120	-	aid=r1361;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1362	8	78477494	+	8	78477495	-	aid=r1362;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1363	8	79404764	+	8	79404765	-	aid=r1363;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1364	8	79406149	+	8	79406150	-	aid=r1364;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1365	8	79427954	+	8	79427955	-	aid=r1365;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1366	8	79429733	+	8	79429734	-	aid=r1366;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1367	8	81199999	+	8	81200000	-	aid=r1367;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1368	8	81249999	+	8	81250000	-	aid=r1368;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1369	8	81299999	+	8	81300000	-	aid=r1369;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1370	8	81349999	+	8	81350000	-	aid=r1370;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1371	8	83099999	+	8	83100000	-	aid=r1371;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1372	8	83149999	+	8	83150000	-	aid=r1372;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1373	8	86449999	+	8	86450000	-	aid=r1373;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1374	8	86499999	+	8	86500000	-	aid=r1374;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1375	8	86549999	+	8	86550000	-	aid=r1375;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1376	8	86649999	+	8	86650000	-	aid=r1376;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1377	8	86749999	+	8	86750000	-	aid=r1377;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1378	8	86849999	+	8	86850000	-	aid=r1378;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1379	8	90699999	+	8	90700000	-	aid=r1379;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1380	8	90718596	+	8	90718597	-	aid=r1380;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1381	8	90749999	+	8	90750000	-	aid=r1381;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1382	8	90751606	+	8	90751607	-	aid=r1382;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1383	8	90751729	+	8	90751730	-	aid=r1383;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1384	8	90760254	+	8	90760255	-	aid=r1384;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1385	8	90786525	+	8	90786526	-	aid=r1385;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1386	8	90799999	+	8	90800000	-	aid=r1386;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1387	8	92399999	+	8	92400000	-	aid=r1387;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1388	8	92600437	+	8	92600438	-	aid=r1388;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1389	8	92600980	+	8	92600981	-	aid=r1389;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1390	8	94148171	+	8	94148172	-	aid=r1390;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r1391	8	94732454	+	8	94732455	-	aid=r1391;cn={'2': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r1392	8	94749999	+	8	94750000	-	aid=r1392;cn={'2': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1393	8	94799999	+	8	94800000	-	aid=r1393;cn={'2': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1394	8	94808960	+	8	94808961	-	aid=r1394;cn={'2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1395	8	94849999	+	8	94850000	-	aid=r1395;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1396	8	94944694	+	8	94944695	-	aid=r1396;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1397	8	94948738	+	8	94948739	-	aid=r1397;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1398	8	95349791	+	8	95349792	-	aid=r1398;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1399	8	95349999	+	8	95350000	-	aid=r1399;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r1400	8	95367302	+	8	95367303	-	aid=r1400;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
