aid	chr1	coord1	strand1	chr2	coord2	strand2	extra
r2913	8	9599999	+	8	9600000	-	aid=r2913;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2914	8	10449999	+	8	10450000	-	aid=r2914;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2915	8	10499999	+	8	10500000	-	aid=r2915;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2916	8	10599999	+	8	10600000	-	aid=r2916;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2917	8	10749999	+	8	10750000	-	aid=r2917;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2918	8	11549999	+	8	11550000	-	aid=r2918;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2919	8	11599999	+	8	11600000	-	aid=r2919;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2920	8	11924999	+	8	11925000	-	aid=r2920;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2921	8	11999999	+	8	12000000	-	aid=r2921;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2922	8	12049999	+	8	12050000	-	aid=r2922;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2923	8	12099999	+	8	12100000	-	aid=r2923;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2924	8	12199999	+	8	12200000	-	aid=r2924;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2925	8	12299999	+	8	12300000	-	aid=r2925;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2926	8	12349999	+	8	12350000	-	aid=r2926;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2927	8	12449999	+	8	12450000	-	aid=r2927;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2928	8	12499999	+	8	12500000	-	aid=r2928;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2929	8	14949999	+	8	14950000	-	aid=r2929;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2930	8	14999999	+	8	15000000	-	aid=r2930;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2931	8	20349999	+	8	20350000	-	aid=r2931;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2932	8	20399999	+	8	20400000	-	aid=r2932;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2933	8	22099999	+	8	22100000	-	aid=r2933;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2934	8	22149999	+	8	22150000	-	aid=r2934;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2935	8	22299999	+	8	22300000	-	aid=r2935;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2936	8	22349999	+	8	22350000	-	aid=r2936;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2937	8	26399999	+	8	26400000	-	aid=r2937;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2938	8	26499999	+	8	26500000	-	aid=r2938;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2939	8	27599999	+	8	27600000	-	aid=r2939;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2940	8	27649999	+	8	27650000	-	aid=r2940;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2941	8	27699999	+	8	27700000	-	aid=r2941;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2942	8	27749999	+	8	27750000	-	aid=r2942;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2943	8	28649999	+	8	28650000	-	aid=r2943;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2944	8	28699999	+	8	28700000	-	aid=r2944;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2945	8	28799999	+	8	28800000	-	aid=r2945;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2946	8	28899999	+	8	28900000	-	aid=r2946;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2947	8	28999999	+	8	29000000	-	aid=r2947;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2948	8	29074999	+	8	29075000	-	aid=r2948;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2949	8	29149999	+	8	29150000	-	aid=r2949;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2950	8	29187792	+	8	29187793	-	aid=r2950;cn={'2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2951	8	29199999	+	8	29200000	-	aid=r2951;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2952	8	43799999	+	8	43800000	-	aid=r2952;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2953	8	45324999	+	8	45325000	-	aid=r2953;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2954	8	58799999	+	8	58800000	-	aid=r2954;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2955	8	58849999	+	8	58850000	-	aid=r2955;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2956	8	71949999	+	8	71950000	-	aid=r2956;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2957	8	71999999	+	8	72000000	-	aid=r2957;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2958	8	82449999	+	8	82450000	-	aid=r2958;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2959	8	82649999	+	8	82650000	-	aid=r2959;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2960	8	86549999	+	8	86550000	-	aid=r2960;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2961	8	86774999	+	8	86775000	-	aid=r2961;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2962	8	90049999	+	8	90050000	-	aid=r2962;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2963	8	90099999	+	8	90100000	-	aid=r2963;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2964	8	90274999	+	8	90275000	-	aid=r2964;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2965	8	90349999	+	8	90350000	-	aid=r2965;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2966	8	96799999	+	8	96800000	-	aid=r2966;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2967	8	96802615	+	8	96802616	-	aid=r2967;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2968	8	96802991	+	8	96802992	-	aid=r2968;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2969	8	97149999	+	8	97150000	-	aid=r2969;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2970	8	97199999	+	8	97200000	-	aid=r2970;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2971	8	98349999	+	8	98350000	-	aid=r2971;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2972	8	98499999	+	8	98500000	-	aid=r2972;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2973	8	99299999	+	8	99300000	-	aid=r2973;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2974	8	99349999	+	8	99350000	-	aid=r2974;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2975	8	100149999	+	8	100150000	-	aid=r2975;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2976	8	100199999	+	8	100200000	-	aid=r2976;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2977	8	100399999	+	8	100400000	-	aid=r2977;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2978	8	100449999	+	8	100450000	-	aid=r2978;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2979	8	100549999	+	8	100550000	-	aid=r2979;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2980	8	100699999	+	8	100700000	-	aid=r2980;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2981	8	101099999	+	8	101100000	-	aid=r2981;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2982	8	101149999	+	8	101150000	-	aid=r2982;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2983	8	101199999	+	8	101200000	-	aid=r2983;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2984	8	101249999	+	8	101250000	-	aid=r2984;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2985	8	101299999	+	8	101300000	-	aid=r2985;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2986	8	101399999	+	8	101400000	-	aid=r2986;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2987	8	101699999	+	8	101700000	-	aid=r2987;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2988	8	101731000	+	8	101731001	-	aid=r2988;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2989	8	108449999	+	8	108450000	-	aid=r2989;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2990	8	108499999	+	8	108500000	-	aid=r2990;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2991	8	124149999	+	8	124150000	-	aid=r2991;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2992	8	124150238	+	8	124150239	-	aid=r2992;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2993	8	124150515	+	8	124150516	-	aid=r2993;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2994	8	124299999	+	8	124300000	-	aid=r2994;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2995	8	124349999	+	8	124350000	-	aid=r2995;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2996	8	127099999	+	8	127100000	-	aid=r2996;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2997	8	127149999	+	8	127150000	-	aid=r2997;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2998	8	128399999	+	8	128400000	-	aid=r2998;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r2999	8	128449999	+	8	128450000	-	aid=r2999;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3000	8	130249999	+	8	130250000	-	aid=r3000;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3001	8	130299999	+	8	130300000	-	aid=r3001;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3002	8	131799999	+	8	131800000	-	aid=r3002;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3003	8	131849999	+	8	131850000	-	aid=r3003;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3004	8	132399999	+	8	132400000	-	aid=r3004;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3005	8	132449999	+	8	132450000	-	aid=r3005;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3006	8	132549999	+	8	132550000	-	aid=r3006;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3007	8	132599999	+	8	132600000	-	aid=r3007;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3008	8	133249999	+	8	133250000	-	aid=r3008;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3009	8	133299999	+	8	133300000	-	aid=r3009;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3010	8	133699999	+	8	133700000	-	aid=r3010;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3011	8	133749999	+	8	133750000	-	aid=r3011;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3012	8	134199999	+	8	134200000	-	aid=r3012;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3013	8	134249999	+	8	134250000	-	aid=r3013;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3014	8	134324999	+	8	134325000	-	aid=r3014;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3015	8	135799999	+	8	135800000	-	aid=r3015;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3016	8	135849999	+	8	135850000	-	aid=r3016;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3017	8	137399999	+	8	137400000	-	aid=r3017;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3018	8	137449999	+	8	137450000	-	aid=r3018;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3019	8	137499999	+	8	137500000	-	aid=r3019;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3020	8	138649999	+	8	138650000	-	aid=r3020;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3021	8	138699999	+	8	138700000	-	aid=r3021;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3022	8	138774999	+	8	138775000	-	aid=r3022;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3023	8	138899999	+	8	138900000	-	aid=r3023;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3024	8	139499999	+	8	139500000	-	aid=r3024;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3025	8	139549999	+	8	139550000	-	aid=r3025;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3026	8	140049999	+	8	140050000	-	aid=r3026;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3027	8	140099999	+	8	140100000	-	aid=r3027;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3028	8	140599999	+	8	140600000	-	aid=r3028;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3029	8	140649999	+	8	140650000	-	aid=r3029;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3030	8	141549999	+	8	141550000	-	aid=r3030;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3031	8	141599999	+	8	141600000	-	aid=r3031;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3032	8	141649999	+	8	141650000	-	aid=r3032;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3033	8	141699999	+	8	141700000	-	aid=r3033;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3034	8	142049999	+	8	142050000	-	aid=r3034;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3035	8	142099999	+	8	142100000	-	aid=r3035;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3036	8	142349999	+	8	142350000	-	aid=r3036;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3037	8	142449999	+	8	142450000	-	aid=r3037;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3038	8	142699999	+	8	142700000	-	aid=r3038;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3039	8	142774999	+	8	142775000	-	aid=r3039;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3040	8	142849999	+	8	142850000	-	aid=r3040;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3041	8	142949999	+	8	142950000	-	aid=r3041;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3042	8	143049999	+	8	143050000	-	aid=r3042;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
r3043	8	143099999	+	8	143100000	-	aid=r3043;cn={'2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '3': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 3}};at=R
